6.67E+11	9990447380	-5.679110663082439	68.09233054374529	
7.43E+11	9218470444	-1.7734747023809525	92.39278470577098	
5.90E+11	10259898888	4.884341397849465	124.09495367128407	
4.99E+11	8904568226	11.206516203703702	168.48487849976044	
5.67E+11	9202115902	-5.679110663082439	68.09233054374529	
5.33E+11	8238895970	-1.7734747023809525	92.39278470577098	
6.20E+11	7680854044	4.884341397849465	124.09495367128407	
5.80E+11	7993387438	11.206516203703702	168.48487849976044	
4.63E+11	7689287082	-5.679110663082439	68.09233054374529	
5.73E+11	8401852539	-1.7734747023809525	92.39278470577098	
5.51E+11	8936406624	4.884341397849465	124.09495367128407	
6.04E+11	9341400532	11.206516203703702	168.48487849976044	
